Date;Tweet_ID;Raw Text;Likes;Retweets;is_fire;is_wildland;is_urban;Light Cleaned Text;Advanced Cleaned Text;Hard Cleaned Text
Tue Aug 12 22:26:46 +0000 2025;1,96E+18;;0;0;0;;;Κάθε χρόνο, τα ίδια ρε γαμωτο ΝΑ ΚΑΙΓΕΤΑΙ Η ΨΥΧΗ ΣΟΥ , Μ ΑΥΤΑ ΠΟΥ ΒΛΕΠΕΙΣ . ΤΙ ΧΡΩΣΤΑΝΕ ΤΟΣΟΙ ΑΝΘΡΩΠΟΙ. ΤΙ ΧΡΩΣΤΑΝΕ ΤΟΣΑ ΖΩΑ ... ΤΙ ΧΡΩΣΤΑΕΙ ΑΥΤΗ Η ΕΡΜΗ Η ΦΥΣΗ , ΠΟΥ ΤΗΝ ΕΧΟΥΜΕ ΡΗΜΑΞΕΙ #φωτιε;καθε χρονο, τα ιδια ρε γαμωτο να καιγεται η ψυχη σου , μ αυτα που βλεπεις . τι χρωστανε τοσοι ανθρωποι. τι χρωστανε τοσα ζωα ... τι χρωσταει αυτη η ερμη η φυση , που την εχουμε ρημαξει #φωτιε;χρονος ρε γαμωτο καιγεται ψυχη μ αυτα βλεπεις χρωστανε τοσοι ανθρωποι χρωστανε τοσα ζωα χρωσταει αυτη ερμη φυση εχουμε ρημαξει φωτιε
Tue Aug 12 22:26:37 +0000 2025;1,96E+18;;49;18;0;;;Τι ψηφίσατε ρε μαλάκες? #Φωτιά;τι ψηφισατε ρε μαλακες? #φωτια;ψηφισατε ρε μαλακας φωτια
Tue Aug 12 22:26:35 +0000 2025;1,96E+18;;13;3;0;;;Πάει και το OPEN. Αντε, πεστε για ύπνο! Ποιός γαμεί που καίγεται ο τόπος όλος. ΣΤΑ ΚΡΕΒΑΤΙΑ ΣΑΣ, ΠΟΥΤΑΝΕΣ. (Με φωνή Κυριάκου) #πυρκαγιες #φωτιες;παει και το open. αντε, πεστε για υπνο! ποιος γαμει που καιγεται ο τοπος ολος. στα κρεβατια σας, πουτανες. (με φωνη κυριακου) #πυρκαγιες #φωτιες;παει open αντε πεστε υπνος γαμει καιω τοπος κρεβατια πουτανες φωνη κυριακου πυρκαγιες φωτια
Tue Aug 12 22:26:31 +0000 2025;1,96E+18;;0;0;1;0;1;Φωτιά στην Πρέβεζα: Ολονύχτια μάχη με τις φλόγες οι πυροσβέστες - Αλλεπάλληλα τα μηνύματα του 112;φωτια στην πρεβεζα: ολονυχτια μαχη με τις φλογες οι πυροσβεστες - αλλεπαλληλα τα μηνυματα του 112;φωτια πρεβεζα ολονυχτια μαχη φλογα πυροσβεστης αλλεπαλληλα μηνυματα
Tue Aug 12 22:26:23 +0000 2025;1,96E+18;;4;0;0;;;Συνέχισε να τους δικαιολογείς και όταν φτάσει η φωτιά στην αυλή σου να σκέφτεσαι πως τα ίδια γίνονται σε όλη την Μεσόγειο καθώς έχουμε αύξηση της μέσης θερμοκρασίας. Οι άνθρωποι είναι ανίκανοι. Τέλος.;συνεχισε να τους δικαιολογεις και οταν φτασει η φωτια στην αυλη σου να σκεφτεσαι πως τα ιδια γινονται σε ολη την μεσογειο καθως εχουμε αυξηση της μεσης θερμοκρασιας. οι ανθρωποι ειναι ανικανοι. τελος.;συνεχισε δικαιολογεις φτανω φωτια αυλη σκεφτεσαι γινομαι μεσογειος αυξηση μεσης θερμοκρασια ανθρωπος ανικανος τελος
Tue Aug 12 22:25:54 +0000 2025;1,96E+18;;827;323;0;;;Μεγάλη #φωτια! Επιχειρούν 9.300 παπάδες με 11 λιτανείες, 3.000 ματατζηδες και 1500 διας εξοπλισμένοι με ασπίδες και παπάκια;μεγαλη #φωτια! επιχειρουν 9.300 παπαδες με 11 λιτανειες, 3.000 ματατζηδες και 1500 διας εξοπλισμενοι με ασπιδες και παπακια;μεγαλος φωτια επιχειρουν παπαδα λιτανεια ματατζηδα διας εξοπλισμενος ασπιδα παπακι
Tue Aug 12 22:25:41 +0000 2025;1,96E+18;;71;17;0;;;Την ώρα που η φωτιά καταπίνει σπίτια, δάση και ζωές, δεν υπάρχουν δεξιοί, αριστεροί . Υπάρχουν ΜΟΝΟ οι πυροσβέστες, οι διασώστες, οι εθελοντές, κι όλοι όσοι παλεύουν με τις φλόγες για να σωθεί ότι μπορεί να σωθεί. Οι υπόλοιποι, απλά πληκτρολογούμε;την ωρα που η φωτια καταπινει σπιτια, δαση και ζωες, δεν υπαρχουν δεξιοι, αριστεροι . υπαρχουν μονο οι πυροσβεστες, οι διασωστες, οι εθελοντες, κι ολοι οσοι παλευουν με τις φλογες για να σωθει οτι μπορει να σωθει. οι υπολοιποι, απλα πληκτρολογουμε;ωρα φωτια καταπινω σπιτι δασος ζωες υπαρχω δεξιοι αριστεροι υπαρχω μονο πυροσβεστης διασωστης εθελοντης και παλευω φλογες σωθει σωθει υπολοιπος απλα πληκτρολογω
Tue Aug 12 22:25:26 +0000 2025;1,96E+18;;0;0;1;0;1;Στην Ιόνια Οδό,στο ύψος μεταξύ των χωριών,Αμμότοπος και Γυμνοτοπος.Ενω,μέσω του 112, πήγε ξανά μήνυμα για εκκένωση τον Γυμνοτοπου.;στην ιονια οδο,στο υψος μεταξυ των χωριων,αμμοτοπος και γυμνοτοπος.ενω,μεσω του 112, πηγε ξανα μηνυμα για εκκενωση τον γυμνοτοπου.;ιονια οδο υψος χωρια αμμοτοπος γυμνοτοπος ενω πηγε μηνυμα εκκενωση γυμνοτοπου
Tue Aug 12 22:25:20 +0000 2025;1,96E+18;;11;3;0;;;Βρείτε τους ρε βρείτε τους επιτέλους .Βρείτε έναν και κρεμάστε τον ανάποδα για παραδειγματισμο.Δεν μπορεί να γίνεται όλο αυτό, μια Πολη περικυκλωμένη από τη φωτιά ...Μια ολόκληρη πόλη στο πόδι απο το μεσημέρι.Νεοι γέροι παιδιά πυροσβέστες έχουν εξαντληθεί ΒΟΥΝΤΕΝΗ.;βρειτε τους ρε βρειτε τους επιτελους .βρειτε εναν και κρεμαστε τον αναποδα για παραδειγματισμο.δεν μπορει να γινεται ολο αυτο, μια πολη περικυκλωμενη απο τη φωτια ...μια ολοκληρη πολη στο ποδι απο το μεσημερι.νεοι γεροι παιδια πυροσβεστες εχουν εξαντληθει βουντενη.;βρειτε ρε βρειτε επιτελους βρειτε κρεμαστε αναποδα παραδειγματισμο γινομαι πολη περικυκλωμενη φωτια ολοκληρος πολη ποδι απο μεσημερι νεοι γερος παιδι πυροσβεστης εξαντληθει βουντενη
Tue Aug 12 22:25:05 +0000 2025;1,96E+18;;22;2;0;;;"ΜΗΠΩΣ ΤΑ ΚΑΝΑΛΙΑ ΑΥΤΕΣ ΤΙΣ ΩΡΕΣ ΘΑ ΕΠΡΕΠΕ ΝΑ ΕΝΗΜΕΡΩΝΟΥΝ ΤΟΝ ΚΟΣΜΟ; #φωτιες #αχαια #Φωτιά #Ελλάδα";"μηπως τα καναλια αυτες τις ωρες θα επρεπε να ενημερωνουν τον κοσμο; #φωτιες #αχαια #φωτια #ελλαδα";μηπως καναλια αυτες ωρες επρεπε ενημερωνουν κοσμο φωτια αχαια φωτια ελλαδα
Tue Aug 12 22:24:54 +0000 2025;1,96E+18;;53;55;1;0;1;Καίγονται σπίτια στη Βούντενη Αχαΐας. Στις φλόγες παραδόθηκε και το δημοτικό σχολείο. #φωτια #Φωτιες #πυρκαγιες #Πυρκαγιά #Αχαια;καιγονται σπιτια στη βουντενη αχαιας. στις φλογες παραδοθηκε και το δημοτικο σχολειο. #φωτια #φωτιες #πυρκαγιες #πυρκαγια #αχαια;καιγονται σπιτι βουντενη αχαιας φλογα παραδοθηκε δημοτικος σχολειο φωτια φωτιες πυρκαγια πυρκαγια αχαιας
Tue Aug 12 22:24:46 +0000 2025;1,96E+18;;1;0;0;;;Τυχαία άναψαν ρε. Το απόγευμα έπιασε 7-8 χλμ από το σπιτι μου. Όταν κατάφεραν να τη σβήσουν δεν πέρασαν 2 ώρες που άναψε η φωτιά λίγο εκτός Πατρών. Εντωμεταξύ στο ενδιάμεσο ξαναβαλανε σχεδόν στο ίδιο σημείο με τη πρώτη πριν κάνα 3ωρο αλλά την έσβησαν γρήγορα;τυχαια αναψαν ρε. το απογευμα επιασε 7-8 χλμ απο το σπιτι μου. οταν καταφεραν να τη σβησουν δεν περασαν 2 ωρες που αναψε η φωτια λιγο εκτος πατρων. εντωμεταξυ στο ενδιαμεσο ξαναβαλανε σχεδον στο ιδιο σημειο με τη πρωτη πριν κανα 3ωρο αλλα την εσβησαν γρηγορα;τυχαια αναψαν ρε απογευμα επιασε χλμ σπιτι καταφερνω σβω περνω ωρα αναψε φωτια πατρων ενδιαμεσος ξαναβαλανε σημειο κανα ωρο εσβησαν
Tue Aug 12 22:24:31 +0000 2025;1,96E+18;;15;2;0;;;Ο αλήτης που κληρονόμησε 40 σπίτια από τον αποστάτη πατέρα του, λέει στους φουκαράδες συνταξιούχους που τους έκαψε τα σπίτια, ότι τα σπίτια ξαναφτιάχνονται…. #Φωτιες #Φωτιά #μητσοτακη_παραιτησου #ΝΔ_ΜΑΦΙΑ;ο αλητης που κληρονομησε 40 σπιτια απο τον αποστατη πατερα του, λεει στους φουκαραδες συνταξιουχους που τους εκαψε τα σπιτια, οτι τα σπιτια ξαναφτιαχνονται…. #φωτιες #φωτια #μητσοτακη_παραιτησου #νδ_μαφια;αλητης κληρονομησε σπιτι αποστατης πατερας λεει φουκαραδες συνταξιουχος εκαψε σπιτι σπιτι ξαναφτιαχνονται φωτιες φωτια μητσοτακη παραιτησου νδ μαφια
Tue Aug 12 22:24:28 +0000 2025;1,96E+18;;8;7;0;;;Ζάκυνθος #φωτιες #φωτια;ζακυνθος #φωτιες #φωτια;ζακυνθος φωτια φωτια
